Ship,Class,Estimated Ship Slot Count,Machine ID,Manufacturer,Machine Title,Variant,Family,Bank,Seat In Bank,Confidence,Status,AP Visibility Score,Source Basis,Whitelist Rule
Grandeur of the Seas,Vision,145,G-043,IGT,Blazing Sevens,Standard,Reel,BLA-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-044,Light & Wonder,Huff N Puff,Money Mansion,Feature Slot,HUF-01,1,76,Fleet-staple modeled,9,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-045,Light & Wonder,Coin Combo,Marvelous Mouse,Video Slot,COI-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-046,Light & Wonder,Flaming Hot Pots,Mr. Lee,Video Slot,FLA-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-047,Light & Wonder,Rakin' Bacon Deluxe,Standard,Video Slot,RAK-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-048,Light & Wonder,Quick Hit,Cash Wheel,Video Slot,QUI-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-049,Aristocrat,Regal Riches,Standard,Video Slot,REG-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-050,Modeled from user list,Timber Wolves,Standard,Video Slot,TIM-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-051,Aristocrat,Lightning Link,Sahara Gold,Link,LIG-01,2,76,Fleet-staple modeled,9,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-052,Aristocrat,Lightning Link,Heart Throb,Link,LIG-01,1,76,Fleet-staple modeled,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-053,Light & Wonder,Dancing Drums,Explosion,Video Slot,DAN-01,1,76,Fleet-staple modeled,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-054,Aristocrat,Coin Trio,Fortune Trails,Video Slot,COI-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-055,Aristocrat,Mighty Cash,Fa Fa Fa,Link,MIG-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-056,Multi-vendor,Video Poker,Slant-top / Floor,Video Poker,VID-02,2,62,Modeled from whitelist,4,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-057,Aristocrat,Dragon Link,Golden Century,Link,DRA-01,2,76,Fleet-staple modeled,10,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-058,Konami,Phoenix Link,Sensei,Link,PHO-01,1,45,Low-confidence modeled,10,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-059,Light & Wonder,Huff N More Puff,Standard,Feature Slot,HUF-01,2,76,Fleet-staple modeled,10,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-060,IGT,Wheel of Fortune,Gold Spin,Reel/Video,WHE-01,2,76,Fleet-staple modeled,6,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-061,Aristocrat,Coin Trio,Piggy Burst,Video Slot,COI-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-062,Aristocrat,Buffalo Chief,Standard,Video Slot,BUF-01,2,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-063,Light & Wonder,Rising Rockets,Standard,Video Slot,RIS-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-064,Modeled from user list,Hot Stuff,Wheel / Devil Theme,Video Slot,HOT-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-065,Aristocrat,Spooky Link,Mo' Spins / Mo' Symbols,Link,SPO-01,1,62,Modeled from whitelist,10,User list / visual ID,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-066,Modeled from user list,Queenie,Standard,Video Slot,QUE-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-067,Light & Wonder,Prosperity Link,Standard,Link,PRO-01,1,45,Low-confidence modeled,9,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-068,Aristocrat,Lightning Link,Happy Lantern,Link,LIG-01,1,76,Fleet-staple modeled,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-069,Light & Wonder,Dancing Drum Towers,Standard,Video Slot,DAN-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-070,Light & Wonder,Lock It Link,Hold Onto Your Hat,Link,LOC-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-071,Modeled from user list,Fu Nan Fu Nu,Standard,Video Slot,FU -01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-072,Konami,Dragon's Law,Twin Fever,Video Slot,DRA-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-073,Aristocrat,Dragon Link,Autumn Moon,Link,DRA-01,2,76,Fleet-staple modeled,10,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-074,IGT,Top Dollar,Standard,Reel,TOP-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-075,Light & Wonder,Huff and Mega Puff,Standard,Feature Slot,HUF-01,1,62,Modeled from whitelist,10,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-076,Aristocrat,Mo Mummy,Spooky Mummy and Yeti,Video Slot,MO -01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-077,IGT,Cats Wild Serengeti,Standard,Video Slot,CAT-01,1,62,Modeled from whitelist,8,User list / visual ID,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-078,Light & Wonder,Mystery of the Lamp,Standard,Video Slot,MYS-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-079,Konami,All Aboard,Gold Express,Video Slot,ALL-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-080,Light & Wonder,Mighty Monkey,Standard,Video Slot,MIG-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-081,Light & Wonder,Quick Hit,Wild Red Free Games Fever,Video Slot,QUI-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-082,Modeled from user list,Lady of Athens,Standard,Video Slot,LAD-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-083,Light & Wonder,Ultimate Fire Link,Olvera Street,Link,ULT-01,1,62,Modeled from whitelist,9,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-084,Aristocrat,Lightning Link,Best Bet,Link,LIG-01,1,76,Fleet-staple modeled,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-085,Light & Wonder,Bao Zhu Zhao Fu,Dragon Emblem,Video Slot,BAO-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-086,Light & Wonder,Lock It Link,Leprechaun and Devil Pig,Link,LOC-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-087,Light & Wonder,Duo Fu Duo Cai,5 Treasures,Video Slot,DUO-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-088,Konami,San Fa,Pandas,Video Slot,SAN-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-089,Konami,Phoenix Link,General Tso,Link,PHO-01,1,45,Low-confidence modeled,10,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-090,IGT,Triple Red Hot 7s,Standard,Reel,TRI-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-091,Light & Wonder,Huff N Puff,Original,Feature Slot,HUF-01,1,76,Fleet-staple modeled,9,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-092,Aristocrat,Buffalo Ascension,Standard,Video Slot,BUF-01,2,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-093,Light & Wonder,Big Hot Flaming Pots,Ms. Wong,Video Slot,BIG-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-094,Aristocrat,Wonder 4 Tower,Standard,Video Slot,WON-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-095,IGT,Cleopatra,Various,Video Slot,CLE-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-096,WMS / Light & Wonder,Heidi's Beer Haus,Standard,Video Slot,HEI-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-097,Novomatic,Book of Ra Deluxe,Standard,Video Slot,BOO-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-098,Modeled from user list,Day of the Dead,Standard,Video Slot,DAY-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-099,Light & Wonder,Lock It Link,Piggy Bankin',Link,LOC-01,1,62,Modeled from whitelist,9,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-100,Light & Wonder,Dancing Drums,Original,Video Slot,DAN-01,1,76,Fleet-staple modeled,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-101,Light & Wonder,Fire Link,Islands Rising,Link,FIR-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-102,Aristocrat,Mighty Cash,Ultra 88,Link,MIG-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-103,Multi-vendor,Video Poker,Bar-top,Video Poker,VID-02,3,62,Modeled from whitelist,4,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-104,Light & Wonder,Jade Tree,Standard,Video Slot,JAD-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-105,Konami,Phoenix Link,Wisdom,Link,PHO-01,1,45,Low-confidence modeled,10,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-106,IGT,Triple Diamonds,Standard,Reel,TRI-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-107,Light & Wonder,Coin Combo,Hurricane Horse,Video Slot,COI-01,1,62,Modeled from whitelist,9,User list / visual ID,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-108,Light & Wonder,Coin Combo,Terrific Tiger,Video Slot,COI-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-109,Light & Wonder,Flaming Hot Pots,Ms. Wong,Video Slot,FLA-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-110,Light & Wonder,Rich Little Hens,Standard,Video Slot,RIC-01,1,62,Modeled from whitelist,7,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-111,Everi,Red Hot Chile,Standard,Video Slot,RED-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-112,Aristocrat,Spooky Link,Go Ghost,Link,SPO-01,1,62,Modeled from whitelist,10,User list / visual ID,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-113,Modeled from user list,Underdog,Standard,Video Slot,UND-01,1,62,Modeled from whitelist,5,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-114,Aristocrat,Lightning Link,Tiki Fire,Link,LIG-01,2,76,Fleet-staple modeled,9,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-115,Aristocrat,Lightning Link,Magic Pearl,Link,LIG-01,1,76,Fleet-staple modeled,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-116,Light & Wonder,Dancing Drums,Prosperity,Video Slot,DAN-01,1,76,Fleet-staple modeled,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-117,Light & Wonder,Lock It Link,Nightlife,Link,LOC-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-118,Light & Wonder,88 Fortunes,Standard,Video Slot,88 -01,1,76,Fleet-staple modeled,7,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-119,Konami,Dragon's Law,Standard,Video Slot,DRA-01,1,62,Modeled from whitelist,6,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-120,Aristocrat,Dragon Link,Panda Magic,Link,DRA-01,2,76,Fleet-staple modeled,10,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-121,Aristocrat,Buffalo Gold,Classic,Video Slot,BUF-01,2,76,Fleet-staple modeled,8,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-122,Light & Wonder,Huff N Even More Puff,Standard,Feature Slot,HUF-01,2,62,Modeled from whitelist,10,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-123,IGT,Wheel of Fortune,Classic,Reel/Video,WHE-01,2,76,Fleet-staple modeled,6,User list,Included only because title appears in uploaded seed list
Grandeur of the Seas,Vision,145,G-124,Aristocrat,Coin Trio,Wild Up,Video Slot,COI-01,1,62,Modeled from whitelist,8,User list,Included only because title appears in uploaded seed list
